WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
4574,,,,51.329329,-113.744844,,28,SW,27,27,4,,,approx 125 feet SW of house by driveway,SW-28-027-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4575,,,,51.34674,-113.788713,,31,SE,27,27,4,1993,,approx 32.4 north of house,SE-31-027-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4576,,,,51.329571,-113.741054,,28,SE,27,27,4,1995,,Approximatley 10 ft North of the house,SE-28-027-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4577,,,,51.336927,-113.733036,,28,NE,27,27,4,,,approx 12ft south of yellow shop,NE-28-027-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4578,,,,51.339425,-113.733917,,28,NE,27,27,4,,,north of power pole,NE-28-027-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4579,,,,51.330414,-113.707911,,26,SW,27,27,4,1948,,in pit east side of house,SW-26-027-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4580,,,,51.022952,-113.622334,,6,NW,24,26,4,1990,,approx 10ft off tree line by house,NW-06-024-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4581,,,,51.094078,-113.657824,,35,NE,24,27,4,,,West of house,NE-35-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4582,,,,51.008168,-113.114933,,35,NW,23,23,4,,,South of House,NW-35-023-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4583,,,,50.950224,-113.445805,,9,NW,23,25,4,,,~20m west of pump house,NW-09-023-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4584,,,,51.172404,-113.359648,1,36,SE,25,25,4,,,~10.6m west of F house,1-36-025-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4585,,,,51.184023,-113.370799,,1,SW,26,25,4,,,in pit on North side of house,SW-01-026-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4586,,,,50.846735,-112.659722,,2,NE,22,20,4,,,17.2 m east of shop,NE-02-022-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4587,,,,51.124664,-113.692953,,10,NW,25,27,4,,,Well in basement of house,NW-10-025-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4588,,,,51.12751,-113.694363,,15,SW,25,27,4,,,0.7 m from house,SW-15-025-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4589,,,,51.184262,-113.382073,,2,SE,26,25,4,,,Approximately 1 m north of house,SE-02-026-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4590,,,,51.185236,-113.386775,,2,SE,26,25,4,1996,,Approximatively 1.5 m east of pump house,SE-02-026-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4591,,,,51.185664,-113.398847,,2,SW,26,25,4,,,Approximatively 12.7 m west of red dog shed,SW-02-026-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4592,,,,51.187002,-113.417758,,3,SW,26,25,4,1990,,Approximately 9.5 m north of house,SW-03-026-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4593,,,,51.376354,-113.470915,,9,SW,28,25,4,1988,,Well in pump house,SW-09-028-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4594,,,,51.026736,-113.678343,,11,SW,24,27,4,,,~75m NW of house in pasture,SW-11-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4595,,,,51.028966,-113.677173,,11,SW,24,27,4,,,~15' South of house,SW-11-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4596,,,,51.034804,-113.657054,,11,SE,24,27,4,,,Pit in basement of the house,SE-11-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4597,,,,51.158209,-113.378442,,26,SE,25,25,4,,,Approximatively 15'south of tin shed,SE-26-025-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4598,,,,51.415339,-113.514139,,19,NW,28,25,4,1978,,28.9 m southeast of the house,NW-19-028-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4599,,,,50.997786,-113.673736,,35,SW,23,27,4,,,In the pump house by the garage,SW-35-023-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4600,,,,50.997786,-113.673736,,35,SW,23,27,4,,,Under the pump house 50' South house,SW-35-023-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4601,,,,51.014905,-113.634185,,1,SE,24,27,4,2005,,~30' West of the house,SE-01-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4602,,,,51.098023,-113.405605,,3,SE,25,25,4,,,,SE-03-025-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4603,,,,51.101354,-113.404563,,3,SE,25,25,4,,,,SE-03-025-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4604,,,,51.097987,-113.402089,,3,SE,25,25,4,,,10' South of pump house,SE-03-025-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
4605,,,,51.096678,-113.380781,,2,SE,25,25,4,1946,,North of the House,SE-02-025-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
