WELL_OWNER_ID,WELL_ID,OWNER_POST_CODE,OWNER_COUNTRY,OWNER_PROVINCE,OWNER_CITY,OCCUPANT_POST_CODE,OCCUPANT_CITY,CREATE_TIMESTAMP
1203767,15363,T1X 0H8,Canada,Alberta,Rocky View,,,2017-03-18 03:04:22.073000000
1203768,15364,T0J 0V0,Canada,Alberta,Carseland,,,2017-03-18 03:04:26.370000000
1203769,15365,T0M 1A0,Canada,Alberta,Innisfail,,,2017-03-18 03:04:31.440000000
1203770,15366,T0M 0T0,Canada,Alberta,Delacour,,,2017-03-18 03:04:36.070000000
1203771,15367,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-18 03:04:41.487000000
1203772,15368,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-18 03:04:46.047000000
1203773,15369,T0J 1M0,Canada,Alberta,Gem,,,2017-03-18 03:04:53.573000000
1203774,15370,T1P 1K5,Canada,Alberta,Strathmore,,,2017-03-18 03:04:58.690000000
1203775,15371,T0M 1A0,Canada,Alberta,Innisfail,,,2017-03-18 03:05:03.753000000
1203776,15372,T1X 0H5,Canada,Alberta,Rocky View,,,2017-03-18 03:05:09.290000000
1203777,15373,T2C 2R8,Canada,Alberta,Calgary,T0J 1X1,Langdon,2017-03-21 03:04:10.827000000
1203778,15374,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-21 03:04:16
1203779,15375,T0J 1X0,Canada,Alberta,Langdon,,,2017-03-21 03:04:21.980000000
1203780,15376,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-21 03:04:26.837000000
1203781,15377,T2Z 4T1,Canada,Alberta,Calgary,,,2017-03-22 03:04:13.560000000
1203782,15378,T2Z 4T1,Canada,Alberta,Calgary,,,2017-03-22 03:04:19.047000000
1203783,15379,T1P 1J5,Canada,Alberta,Strathmore,,,2017-03-22 03:04:24.907000000
1203784,15380,T0M 0Z0,Canada,Alberta,Innisfail,,,2017-03-22 03:04:30.377000000
1203785,15381,T0M 1J0,Canada,Alberta,Lousana,,,2017-03-22 03:04:37.237000000
1203786,15382,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-22 03:04:42.237000000
1203787,15383,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-22 03:04:48.143000000
1203788,15384,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-22 03:04:54.220000000
1203789,15385,T0J 1X3,Canada,Alberta,Langdon,,,2017-03-22 03:05:00.097000000
1203790,15386,T0M 1B0,Canada,Alberta,Irricana,,,2017-03-22 03:05:05.473000000
1203791,15387,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-22 03:05:11.740000000
1203792,15388,T2T 2Z6,Canada,Alberta,Calgary,,,2017-03-22 03:05:18.160000000
1203793,15389,T2T 2Z6,Canada,Alberta,Calgary,,,2017-03-22 03:05:24.383000000
1203794,15390,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-22 03:05:30.727000000
1203795,15391,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-22 03:05:36.820000000
1203797,15393,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-23 03:08:22
1203799,15395,T4A 1Y9,Canada,Alberta,Airdrie,,,2017-03-23 03:17:25.953000000
1203800,15396,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-24 03:08:39.553000000
1203801,15397,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-24 03:12:38.250000000
1203802,15398,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-24 03:12:44.347000000
1203803,15399,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-24 03:12:49.617000000
1203804,15400,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-24 03:12:56.290000000
1203805,15401,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-24 03:13:01.837000000
1203806,15402,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-24 03:13:07.307000000
1203807,15403,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-24 03:13:13.107000000
1203808,15404,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-24 03:13:18.420000000
1203809,15405,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-24 03:13:24.500000000
1203810,15406,T1P 1K1,Canada,Alberta,Strathmore,,,2017-03-28 03:04:08.800000000
1203811,15407,T0M 1G0,Canada,Alberta,Keoma,,,2017-03-28 03:04:14.270000000
1203812,15408,T0M 1G0,Canada,Alberta,Keoma,,,2017-03-28 03:04:19.380000000
1203813,15409,T0M 1G0,Canada,Alberta,Keoma,,,2017-03-28 03:04:24.233000000
1203814,15410,T1P 1K5,Canada,Alberta,Strathmore,,,2017-03-28 03:04:29.667000000
1203815,15411,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-29 03:08:40.800000000
1203816,15412,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-29 03:09:16.713000000
1203817,15413,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-29 03:09:22.730000000
1203818,15414,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-29 03:09:37.563000000
1203819,15415,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-29 03:09:43.390000000
1203820,15416,T0M 1J0,Canada,Alberta,Linden,,,2017-03-29 03:09:50.373000000
1203821,15417,T0M 1J0,Canada,Alberta,Linden,,,2017-03-29 03:09:55.913000000
1203822,15418,T0M 1J0,Canada,Alberta,Linden,,,2017-03-29 03:10:01.593000000
1203823,15419,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-29 03:10:07.690000000
1203824,15420,T1P 1K3,Canada,Alberta,Strathmore,,,2017-03-29 03:10:13.817000000
1203825,15421,T1P 1K3,Canada,Alberta,Strathmore,,,2017-03-29 03:10:19.673000000
1203826,15422,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-29 03:10:25.910000000
1203827,15423,T1P 1K3,Canada,Alberta,Strathmore,,,2017-03-30 03:04:08.510000000
1203828,15424,T1P 1K3,Canada,Alberta,Strathmore,,,2017-03-30 03:04:14.017000000
1203829,15425,T0M 1R0,Canada,Alberta,Red Deer County,,,2017-03-30 03:04:19.910000000
1203830,15426,T1P 1K5,Canada,Alberta,Strathmore,,,2017-03-30 03:04:25.320000000
1203831,15427,T0M 0G0,Canada,Alberta,Beiseker,,,2017-03-30 03:04:31.593000000
1203832,15428,T0M 1K0,Canada,Alberta,Lousana,,,2017-03-30 03:04:37.263000000
1203833,15429,T0M 1K0,Canada,Alberta,Lousana,,,2017-03-30 03:04:43.403000000
1203834,15430,T1P 1J6,Canada,Alberta,Strathmore,,,2017-03-30 03:06:59.080000000
1203835,15431,T0M 1K0,Canada,Alberta,Lousana,,,2017-03-30 03:11:47.190000000
1203836,15432,T0J 1X0,Canada,Alberta,Langdon,,,2017-04-01 03:04:08.810000000
1203837,15433,T0M 0G0,Canada,Alberta,Beiseker,,,2017-04-01 03:04:17.817000000
1203838,15434,T0M 0G0,Canada,Alberta,Beiseker,,,2017-04-01 03:04:24.630000000
1203839,15435,T0J 3M0,Canada,Alberta,Wardlow,,,2017-04-04 03:08:45.637000000
1203840,15436,T2Z 4K8,Canada,Alberta,Calgary,,,2017-04-06 03:04:48.543000000
1203841,15437,T0M 0G0,Canada,Alberta,Beiseker,,,2017-04-06 03:04:54.483000000
1203842,15438,T1P 1J6,Canada,Alberta,Strathmore,,,2017-04-06 03:05:00.817000000
1203843,15439,T0M 1K0,Canada,Alberta,Lousana,,,2017-04-06 03:05:06.820000000
1203844,15440,T0C 1G0,Canada,Alberta,Erskine,,,2017-04-06 03:05:12.693000000
1203845,15441,T0C 1G0,Canada,Alberta,Erskine,,,2017-04-06 03:05:17.443000000
1203846,15442,T0M 0V0,Canada,Alberta,Delburne,,,2017-04-06 03:05:22.710000000
1203847,15443,T1R 1C6,Canada,Alberta,Brooks,,,2017-04-11 03:04:46.733000000
1203848,15444,T1R 1B8,Canada,Alberta,Brooks,,,2017-04-11 03:04:52.983000000
1203849,15445,T2S 3C6,Canada,Alberta,Calgary,,,2017-04-11 03:05:03.060000000
1203850,15446,T1R 1C6,Canada,Alberta,Brooks,,,2017-04-11 03:05:13.640000000
1203851,15447,T0C 2L0,Canada,Alberta,Stettler,,,2017-04-12 03:04:07.003000000
1203852,15448,T0A 0Z0,Canada,Alberta,Duchess,,,2017-04-12 03:04:12.217000000
1203853,15449,T0J 0P0,Canada,Alberta,Cessford,,,2017-04-13 03:04:08.837000000
1203854,15450,T1R 1C7,Canada,Alberta,Brooks,,,2017-04-19 03:04:09.460000000
1203855,15451,T0M 0V0,Canada,Alberta,Delburne,,,2017-04-25 03:04:12.117000000
1203856,15452,T0M 2C0,,Alberta,Trochu,,,2017-04-27 03:04:07
1203857,15453,T0J 2B0,Canada,Alberta,Morrin,,,2017-04-27 03:04:13.433000000
1203858,15454,T0J 2Y0,Canada,AB,Rumsey,,,2017-04-27 03:04:19.010000000
1203859,15455,T0J 2B0,Canada,Alberta,Morrin,,,2017-04-28 03:04:08.757000000
1203860,15456,T0M 2A0,Canada,Alberta,Three Hills,,,2017-04-28 03:04:13.403000000
1203861,15457,T0B 0H0,Canada,Alberta,Bashaw,,,2017-04-28 03:04:18.287000000
1203862,15458,T0C 0Y0,Canada,Alberta,Clive,,,2017-04-28 03:04:22.813000000
1203863,15459,T0M 2A0,Canada,Alberta,Three Hills,,,2017-04-28 03:04:27.943000000
1203865,15461,T0C 0B0,Canada,Alberta,Alix,,,2017-05-05 03:04:09.427000000
1203866,15462,T0C 0B0,Canada,Alberta,Alix,,,2017-05-05 03:04:15.863000000
1203867,15463,T0C 0Y0,Canada,Alberta,Clive,,,2017-05-05 03:04:22.770000000
1203868,15464,T0M 0Y0,Canada,Alberta,Elnora,,,2017-05-05 03:04:28.317000000
1203869,15465,T0M 0A0,Canada,Alberta,Acme,,,2017-05-05 03:04:35.050000000
1203870,15466,T0M 0V0,Canada,Alberta,Delburne,,,2017-05-09 03:04:21.193000000
1203871,15467,T1P 1J6,Canada,Alberta,Strathmore,,,2017-05-09 03:04:29.303000000
1203872,15468,T1P 1K5,Canada,Alberta,Strathmore,,,2017-05-09 03:04:34.903000000
1203873,15469,T3A 5C4,Canada,Alberta,Calgary,,,2017-05-09 03:04:40.030000000
1203874,15470,T0C 0Y0,Canada,Alberta,Clive,,,2017-05-09 03:04:46.417000000
1203875,15471,T0M 0A0,Canada,Alberta,Acme,,,2017-05-09 03:04:51.153000000
1203876,15472,T0C 2L0,Canada,Alberta,Stettler,,,2017-05-10 03:04:06.407000000
1203877,15473,T4P 3N7,Canada,Alberta,Red Deer,,,2017-05-10 03:04:09.980000000
1203878,15474,T3A 5C4,Canada,Alberta,Calgary,,,2017-05-12 03:04:11.843000000
1203879,15475,T0J 0Y0,Canada,Alberta,Drumheller,,,2017-05-13 03:04:08.923000000
1203880,15476,T0J 2X0,Canada,Alberta,Rowley,,,2017-05-13 03:04:14.850000000
1203881,15477,T0J 0Y0,Canada,Alberta,Drumheller,,,2017-05-13 03:04:50.637000000
1203882,15478,T0M 0Z0,Canada,AB,Huxley,,,2017-05-13 03:08:05.947000000
1203883,15479,T0J 2B0,Canada,AB,Morrin,,,2017-05-17 03:04:12.737000000
1203884,15480,T0M 0Z0,Canada,AB,Huxley,,,2017-05-17 03:04:19.423000000
1203885,15481,T0M 0Z0,Canada,AB,Huxley,,,2017-05-17 03:04:28.957000000
1203886,15482,T0M 0Z0,Canada,AB,Huxley,,,2017-05-17 03:04:36.643000000
1203887,15483,V0A 1K3,Canada,British Columbia,Invermere,,,2017-05-19 03:04:10.037000000
1203888,15484,V0A 1K3,Canada,British Columbia,Invermere,,,2017-05-19 03:04:18
1203889,15485,T0J 0P0,Canada,Alberta,Cessford,,,2017-05-19 03:04:25.833000000
1203890,15486,T0J 0Z0,Canada,Alberta,Duchess,,,2017-05-26 03:04:10.273000000
1203891,15487,T0J 0P0,Canada,Alberta,Cessford,,,2017-05-26 03:04:18.167000000
1203892,15488,T0J 0P0,Canada,Alberta,Cessford,,,2017-05-26 03:04:25.673000000
1203893,15489,T0J 0P0,Canada,Alberta,Cessford,,,2017-05-26 03:04:34.673000000
1203894,15490,T0J 0P0,Canada,Alberta,Cessford,,,2017-05-27 03:04:10.170000000
1203895,15491,T0J 2L0,Canada,Alberta,Pollockville,,,2017-05-27 03:04:20.323000000
1203896,15492,T0J 2L0,Canada,Alberta,Pollockville,,,2017-05-27 03:04:26.777000000
1203897,15493,T0J 0P0,Canada,Alberta,Cessford,,,2017-05-27 03:04:33.057000000
1203898,15494,T0J 2L0,Canada,Alberta,Pollockville,,,2017-05-27 03:04:38.970000000
1203899,15495,T0J 0P0,Canada,Alberta,Cessford,,,2017-05-30 03:04:11.597000000
1203900,15496,T0J 2L0,Canada,Alberta,Pollockville,,,2017-05-30 03:04:18.897000000
1203901,15497,T0J 2L0,Canada,Alberta,Pollockville,,,2017-05-30 03:04:25.660000000
1203902,15498,T0J 2L0,Canada,Alberta,Pollockville,,,2017-05-30 03:04:32.350000000
1203903,15499,T0j 2l0,Canada,Alberta,Pollockville,,,2017-05-30 03:04:38.960000000
1203904,15500,T0J 2L0,Canada,Alberta,Pollockville,,,2017-05-30 03:04:44.977000000
1203905,15501,T1R 1E2,Canada,Alberta,Cessford,,,2017-05-31 03:04:10.957000000
1203906,15502,T1R 1E2,Canada,Alberta,Cessford,,,2017-05-31 03:04:18.363000000
1203907,15503,T0J 2L0,Canada,Alberta,Pollockville,,,2017-05-31 03:04:26.980000000
1203908,15504,T1R 1E2,Canada,Alberta,Cessford,,,2017-05-31 03:04:33.683000000
1203909,15505,T1R 1E2,Canada,Alberta,Brooks,,,2017-05-31 03:04:41.370000000
1203910,15506,T0J 2Y0,Canada,AB,Rumsey,,,2017-06-01 03:04:09.697000000
1203911,15507,T0J 2Y0,Canada,AB,Rumsey,,,2017-06-01 03:04:15.477000000
1203912,15508,T0J 2Y0,Canada,AB,Rumsey,,,2017-06-01 03:04:21.523000000
1203913,15509,T0M 1J0,Canada,Alberta,Linden,,,2017-06-22 03:04:11.530000000
1203914,15510,T1P 1J6,Canada,Alberta,Strathmore,,,2017-06-22 03:04:17.717000000
1203915,15511,T1P 1J6,Canada,Alberta,Strathmore,,,2017-06-22 03:04:23.717000000
1203916,15512,T1P 1J6,Canada,Alberta,Strathmore,,,2017-06-22 03:04:30.280000000
1203917,15513,T1P 1J6,Canada,Alberta,Strathmore,,,2017-06-22 03:04:36.800000000
1203918,15514,T1P 1J6,Canada,Alberta,Strathmore,,,2017-06-22 03:04:43.050000000
1203919,15515,T0J 0Y0,Canada,Alberta,Drumheller,,,2017-06-24 03:04:11.897000000
1203920,15516,T0J 2V0,Canada,Alberta,Rosedale Station,,,2017-06-30 03:04:10.520000000
1203921,15517,T0L 1G0,Canada,Alberta,Lomond,,,2017-07-01 03:04:13.333000000
1203922,15518,T0J 0Y0,Canada,Alberta,Drumheller,,,2017-07-01 03:04:19.300000000
1203923,15519,T0J 0Y1,Canada,AB,Drumheller,,,2017-07-01 03:06:16.763000000
1203924,15520,T0J 0Y0,Canada,Alberta,Drumheller,,,2017-07-12 03:04:12.037000000
1203925,15521,T0J 2Y0,Canada,AB,Rumsey,,,2017-07-12 03:04:18.067000000
1203926,15522,T0M 2C0,Canada,AB,Trochu,,,2017-07-12 03:04:24.410000000
1203927,15523,T0J 2Y0,Canada,AB,Rumsey,,,2017-07-12 03:04:29.797000000
1203928,15524,T0J 2V0,Canada,Alberta,Rosedale Station,,,2017-07-13 03:04:13.123000000
1203929,15525,T0M 2C0,Canada,AB,Trochu,,,2017-07-13 03:04:19.560000000
1203930,15526,T1P 1J6,Canada,Alberta,Strathmore,,,2017-07-14 03:04:39.187000000
1203931,15527,T1P 1J6,Canada,Alberta,Strathmore,,,2017-07-14 03:04:44.603000000
1203932,15528,T1P 1J6,Canada,Alberta,Strathmore,,,2017-07-14 03:04:50.203000000
1203933,15529,T2G 3W1,Canada,Alberta,Calgary,,,2017-07-14 03:04:55.690000000
1203934,15530,T4V 4N9,Canada,Alberta,Camrose,,,2017-07-14 03:05:00.500000000
1203935,15531,T1P 1J6,Canada,Alberta,Strathmore,,,2017-07-14 03:05:06.157000000
1203936,15532,T2P 2G7,Canada,Alberta,Calgary,,,2017-08-01 03:04:09.343000000
1203937,15533,T0M 0G0,Canada,Alberta,Beiseker,,,2017-08-01 03:04:16.567000000
1203938,15534,T0M 1J0,Canada,Alberta,Linden,,,2017-08-01 03:04:27.263000000
1203939,15535,T0M 0G0,Canada,Alberta,Beiseker,,,2017-08-01 03:04:34.443000000
1203940,15536,T1P 1J6,Canada,Alberta,Strathmore,,,2017-08-01 03:04:40.600000000
1203941,15537,T2P 2G7,Canada,Alberta,Calgary,,,2017-08-01 03:04:47.407000000
1203942,15538,T3R 0K4,Canada,Alberta,Calgary,,,2017-08-01 03:04:53.877000000
1203943,15539,T3R 0K4,Canada,Alberta,Calgary,,,2017-08-01 03:05:00.203000000
1203944,15540,T0M 1E0,Canada,Alberta,Kathyrn,,,2017-08-02 03:04:15
1203945,15541,T0M 1B0,Canada,Alberta,Irricana,,,2017-08-02 03:04:21.580000000
1203946,15542,T2E 8K5,Canada,Alberta,Calgary,,,2017-08-02 03:04:28.487000000
1203947,15543,T2P 2H7,Canada,Alberta,Calgary,,,2017-08-02 03:04:34.830000000
1203948,15544,T0C 0B0,Canada,Alberta,Alix,,,2017-08-02 03:04:41.820000000
1203949,15545,T0C 0B0,Canada,Alberta,Alix,,,2017-08-02 03:04:47.750000000
1203950,15546,T0M 1B0,Canada,Alberta,Irricana,,,2017-08-02 03:04:54.567000000
1203951,15547,T4B 1P7,Canada,AB,Airdrie,,,2017-08-09 03:04:24.773000000
1203952,15548,T0M 0Z0,Canada,AB,Huxley,,,2017-08-09 03:04:30.387000000
1203953,15549,T4H 1T8,Canada,AB,Olds,T4H 1P2,Olds,2017-08-09 03:04:38.277000000
1203954,15550,T0M 0Y0,Canada,AB,Elnora,,,2017-08-09 03:04:45.950000000
1203955,15551,T0M 0Y0,Canada,AB,Elnora,,,2017-08-09 03:04:51.487000000
1203956,15552,T0M 1K0,Canada,AB,Lousana,,,2017-08-09 03:04:59.953000000
1203957,15553,T4G 0M6,Canada,AB,Red Deer County,T4G 0M6,Red Deer County,2017-08-09 03:05:08.220000000
1203958,15554,T4H 1P2,Canada,AB,Olds,,,2017-08-09 03:05:14.013000000
1203959,15555,T4G 0M4,Canada,AB,,,,2017-08-09 03:05:21.907000000
1203960,15556,T0M 0V0,Canada,AB,Delburne,,,2017-08-10 03:04:19.563000000
1203961,15557,,Canada,AB,Drumheller,,,2017-08-10 03:04:26.757000000
1203962,15558,T0C 0B0,Canada,Alberta,Alix,,,2017-08-10 03:04:39.553000000
1203963,15559,T2P 4H2,Canada,Alberta,Calgary,,,2017-08-10 03:04:48.227000000
1203964,15560,T0M 1B0,Canada,Alberta,Irricana,,,2017-08-10 03:04:54.553000000
1203965,15561,T0M 0J0,Canada,Alberta,Blackfalds,,,2017-08-10 03:05:03
1203966,15562,T0C 0B0,Canada,Alberta,Alix,,,2017-08-10 03:05:10.290000000
1203967,15563,T0C 0Y0,Canada,Alberta,Clive,,,2017-08-10 03:05:16.807000000
1203968,15564,T0C 0Y0,Canada,Alberta,Clive,,,2017-08-10 03:05:25.557000000
1203969,15565,T0M 0S0,Canada,Alberta,Crossfield,,,2017-08-10 03:05:31.730000000
1203970,15566,T0M 0V0,Canada,AB,Delburne,,,2017-08-11 03:04:14.397000000
1203971,15567,T8C 1H5,Canada,Alberta,Sherwood Park,,,2017-08-11 03:04:21.430000000
1203972,15568,T0B 3C0,Canada,Alberta,Lacombe County,,,2017-08-11 03:04:27.833000000
1203973,15569,T0C 2L0,Canada,Alberta,Stettler,,,2017-08-11 03:04:33.757000000
1203974,15570,T0B 0H0,Canada,Alberta,Bashaw,,,2017-08-11 03:04:40.320000000
1203975,15571,T0B 0H0,Canada,Alberta,Bashaw,,,2017-08-11 03:04:46.537000000
1203976,15572,T0B 0H0,Canada,Alberta,Bashaw,,,2017-08-11 03:04:52.850000000
1203977,15573,T0C 2L0,Canada,Alberta,Stettler,,,2017-08-11 03:04:59.303000000
1203978,15574,T0C 2L0,Canada,Alberta,Stettler,,,2017-08-11 03:05:05.570000000
1203979,15575,T0C 2N9,Canada,Alberta,Tees,,,2017-08-12 03:04:16.947000000
1203980,15576,T0M 0A0,Canada,Alberta,Acme,,,2017-08-12 03:04:26.727000000
1203981,15577,T0M 0A0,Canada,Alberta,Acme,,,2017-08-12 03:04:32.733000000
1203982,15578,T0C 0B0,Canada,Alberta,Alix,,,2017-08-12 03:04:37.663000000
1203983,15579,T0B 0H0,Canada,Alberta,Bashaw,,,2017-08-15 03:04:16.003000000
1203984,15580,T0B 0H0,Canada,Alberta,Bashaw,,,2017-08-15 03:04:22.323000000
1203985,15581,T0C 0B0,Canada,Alberta,Alix,,,2017-08-15 03:04:28.713000000
1203986,15582,T0C 2N9,Canada,Alberta,Tees,,,2017-08-22 03:04:17.010000000
1203987,15583,T0C 2N9,Canada,Alberta,Tees,,,2017-08-22 03:04:23.637000000
1203988,15584,T4V 4H5,Canada,Alberta,Camrose,,,2017-08-22 03:04:30.020000000
1203989,15585,T0M 0G0,Canada,Alberta,Beiseker,,,2017-08-22 03:04:35.477000000
1203990,15586,T0M 0G0,Canada,Alberta,Beiseker,,,2017-08-22 03:04:40.903000000
1203991,15587,T0B 0H0,Canada,Alberta,Bashaw,,,2017-08-22 03:04:45.723000000
1203992,15588,T0M 1B0,Canada,Alberta,Irricana,,,2017-08-22 03:04:51.700000000
1203993,15589,T0M 1B0,Canada,Alberta,Irricana,,,2017-08-22 03:04:56.233000000
1203994,15590,T1P 1K5,Canada,Alberta,Strathmore,,,2017-08-23 03:04:14.923000000
1203995,15591,T1P 1K5,Canada,Alberta,Strathmore,,,2017-08-23 03:04:21.127000000
1203996,15592,T0J 2Y0,Canada,AB,Rumsey,,,2017-08-25 03:04:13.207000000
1203997,15593,,Canada,AB,,,,2017-08-30 03:04:15.793000000
1203998,15594,T0J 1Y0,Canada,Alberta,Lyalta,,,2017-09-12 03:04:12.847000000
1203999,15595,T0M 1G0,Canada,Alberta,Keoma,,,2017-09-12 03:04:17.870000000
1204000,15596,T0M 0G0,Canada,Alberta,Beiseker,,,2017-09-12 03:04:23.950000000
1204001,15597,T0M 1B0,Canada,Alberta,Irricana,,,2017-09-12 03:04:30.060000000
1204002,15598,T0M 1G0,Canada,Alberta,Keoma,,,2017-09-12 03:04:35.420000000
1204003,15599,T0M 1G0,Canada,Alberta,Keoma,,,2017-09-12 03:04:40.410000000
1204004,15600,T0C 2L0,Canada,Alberta,Stettler,,,2017-09-12 03:04:45.653000000
1204005,15601,T0M 0G0,Canada,Alberta,Beiseker,,,2017-09-12 03:04:50.590000000
1204006,15602,T0M 0G0,Canada,Alberta,Beiseker,,,2017-09-12 03:04:55.890000000
1204007,15603,T0M 0G0,Canada,Alberta,Beiseker,,,2017-09-12 03:05:02.213000000
1204008,15604,T0M 0G0,Canada,Alberta,Beiseker,,,2017-09-12 03:05:08.137000000
1204009,15605,T0J 1Y0,Canada,Alberta,Lyalta,,,2017-09-13 03:04:10.650000000
1204010,15606,T0M 0T0,Canada,Alberta,Delacour,,,2017-09-13 03:04:16.750000000
1204011,15607,T0M 1B0,Canada,Alberta,Irricana,,,2017-09-13 03:04:24.020000000
1204012,15608,T0M 1B0,Canada,Alberta,Irricana,,,2017-09-13 03:04:28.527000000
1204013,15609,T0J 0P0,Canada,Alberta,Cessford,,,2017-09-14 03:04:12.470000000
1204014,15610,T0J 0P0,Canada,Alberta,Cessford,,,2017-09-14 03:04:18.963000000
1204015,15611,T0C 2L0,Canada,Alberta,Stettler,,,2017-10-03 03:04:16.923000000
1204016,15612,T1P 1J6,Canada,Alberta,Strathmore,,,2017-10-03 03:04:23.533000000
1204017,15613,T0M 0G0,Canada,Alberta,Beiseker,,,2017-10-03 03:04:30.007000000
1204018,15614,T0M 0G0,Canada,Alberta,Beiseker,,,2017-10-03 03:04:35.743000000
1204019,15615,T0J 0L0,Canada,Alberta,Byemoor,,,2017-10-17 03:04:11.923000000
1204020,15616,T0J 0L0,Canada,Alberta,Byemoor,,,2017-10-17 03:04:17.373000000
1204021,15617,T0J 0L0,Canada,Alberta,Byemoor,,,2017-10-17 03:04:24.453000000
1204022,15618,T0J 0P0,Canada,Alberta,Cessford,,,2017-10-17 03:04:30.587000000
1204023,15619,T0J 0G0,Canada,Alberta,Big Valley,,,2017-10-17 03:04:35.983000000
1204024,15620,T0J 0L0,Canada,Alberta,Byemoor,,,2017-10-18 03:04:12.447000000
1204025,15621,T0J 0L0,Canada,Alberta,Byemoor,,,2017-10-18 03:04:19.197000000
1204026,15622,T0J 0L0,Canada,Alberta,Byemoor,,,2017-10-18 03:04:26.357000000
1204027,15623,T0J 0L0,Canada,Alberta,Byemoor,,,2017-10-18 03:04:32.527000000
1204028,15624,T0J 0G0,Canada,Alberta,Big Valley,,,2017-10-18 03:04:39.280000000
1204029,15625,T0J 0G0,Canada,Alberta,Big Valley,,,2017-10-18 03:04:45.877000000
1204030,15626,T0J 0G0,Canada,Alberta,Big Valley,,,2017-10-18 03:04:53.220000000
1204031,15627,T0J 0P0,Canada,Alberta,Cessford,,,2017-10-18 03:04:59.770000000
1204032,15628,T0J 0P0,Canada,Alberta,Cessford,,,2017-10-18 03:05:06.037000000
1204033,15629,T0L 1G0,Canada,Alberta,Lomond,,,2017-10-25 10:33:21.513000000
1204034,15630,T0J 2K0,Canada,Alberta,Patricia,,,2017-10-25 10:33:27.340000000
1204035,15631,T0C 0Y0,Canada,Alberta,Clive,,,2017-10-25 10:33:33.507000000
1204036,15632,T0C 0Y0,Canada,Alberta,Clive,,,2017-10-25 10:33:39.927000000
1204037,15633,T0C 0Y0,Canada,Alberta,Clive,,,2017-10-25 10:33:46.930000000
1204038,15634,T0C 0Y0,Canada,Alberta,Clive,,,2017-10-25 10:33:52.940000000
1204039,15635,T1J 1R1,Canada,Alberta,Ponoka,,,2017-10-27 03:00:14.373000000
1204041,15637,T0J 0B0,Canada,Alberta,Bassano,,,2017-11-30 03:00:13.893000000
1204042,15638,T0J 0B0,Canada,Alberta,Bassano,,,2017-11-30 03:00:20.180000000
1204043,15639,T0J 0B0,Canada,Alberta,Bassano,,,2017-11-30 03:00:26.317000000
1204044,15640,T0J 0B0,Canada,Alberta,Bassano,,,2017-11-30 03:00:32.300000000
1204045,15641,T0J 0B0,Canada,Alberta,Bassano,,,2017-11-30 03:00:38.473000000
1204046,15642,T0J 0B0,Canada,Alberta,Bassano,,,2017-11-30 03:00:44.677000000
1204047,15643,T0J 0BO,Canada,Alberta,Bassano,,,2017-12-01 03:00:11.630000000
1204048,15644,T0J 0BO,Canada,Alberta,Bassano,,,2017-12-01 03:00:17.420000000
1204049,15645,T0J 1MO,Canada,Alberta,GEM,,,2017-12-01 03:00:29.427000000
1204050,15646,T0J 1M0,Canada,Alberta,GEM,,,2017-12-02 03:00:07.623000000
1204051,15647,T0J 1M0,Canada,Alberta,GEM,,,2017-12-02 03:00:16.070000000
1204052,15648,T0M 0Y0,Canada,AB,Elnora,,,2017-12-12 03:00:03.883000000
1204053,15649,T1V 1M4,Canada,AB,High River,,,2017-12-12 03:00:10.867000000
1204054,15650,T0J 2B0,Canada,AB,Morrin,,,2017-12-12 03:00:17.320000000
1204055,15651,T0M 0Y0,Canada,AB,Elnora,,,2017-12-12 03:00:23.337000000
1204056,15652,T0M 0Y0,Canada,AB,Elnora,,,2017-12-12 03:00:30.667000000
1204057,15653,T0M 2C0,Canada,AB,Trochu,,,2017-12-12 03:00:38.087000000
1204058,15654,T0J 2B0,Canada,AB,Morrin,,,2017-12-12 03:00:45.180000000
